CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AGE_YEARS,YEARS_EMPLOYED,CNT_FAM_MEMBERS,STATUS
M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,1.0,4.0,0
F,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,37.0,18.0,4.0,0
F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,51.0,4.0,1.0,0
M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,31.0,3.0,3.0,1
M,Y,N,0,220500.0,Working,Secondary / secondary special,Married,House / apartment,62.0,11.0,2.0,0
F,N,N,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,53.0,0.0,2.0,0
F,Y,Y,0,126000.0,Working,Lower secondary,Married,With parents,32.0,1.0,2.0,1
F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,48.0,10.0,2.0,0
F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29.0,6.0,2.0,0
M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,30.0,4.0,2.0,0
F,N,Y,1,157500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,35.0,4.0,2.0,0
F,Y,Y,0,67500.0,State servant,Higher education,Civil marriage,House / apartment,33.0,2.0,2.0,1
F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,3.0,4.0,0
M,Y,Y,1,225000.0,Working,Higher education,Single / not married,House / apartment,28.0,1.0,2.0,0
F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,31.0,2.0,4.0,1
F,N,Y,0,144000.0,State servant,Higher education,Single / not married,House / apartment,35.0,2.0,1.0,0
M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,1.0,2.0,0
F,N,Y,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,2.0,0
F,N,Y,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,30.0,1.0,1.0,0
F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,40.0,9.0,3.0,0
M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,55.0,2.0,2.0,1
F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,39.0,1.0,2.0,0
F,Y,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,41.0,3.0,2.0,0
F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.0,14.0,2.0,0
F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.0,14.0,2.0,1
F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,54.0,0.0,2.0,0
F,N,N,0,126000.0,Working,Secondary / secondary special,Married,Municipal apartment,42.0,12.0,2.0,0
F,N,Y,0,162000.0,Commercial associate,Lower secondary,Married,House / apartment,28.0,8.0,2.0,1
F,N,Y,0,162000.0,Commercial associate,Lower secondary,Married,House / apartment,28.0,8.0,2.0,0
F,N,Y,0,130500.0,Working,Secondary / secondary special,Single / not married,House / apartment,58.0,6.0,1.0,0
F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,28.0,1.0,2.0,0
M,Y,N,2,234000.0,State servant,Secondary / secondary special,Married,House / apartment,28.0,9.0,4.0,0
M,Y,N,2,234000.0,State servant,Secondary / secondary special,Married,House / apartment,28.0,9.0,4.0,1
F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,2.0,0
M,N,Y,0,315000.0,Working,Higher education,Married,House / apartment,38.0,5.0,2.0,0
F,Y,N,2,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,35.0,6.0,4.0,0
M,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,44.0,21.0,3.0,0
F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,With parents,27.0,0.0,3.0,0
F,N,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,47.0,1.0,1.0,1
F,N,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,47.0,1.0,1.0,0
M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,With parents,39.0,5.0,2.0,0
M,Y,Y,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,36.0,0.0,2.0,0
F,N,Y,3,37800.0,Pensioner,Secondary / secondary special,Married,House / apartment,36.0,0.0,5.0,0
F,N,Y,3,37800.0,Pensioner,Secondary / secondary special,Married,House / apartment,36.0,0.0,5.0,1
F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,54.0,21.0,2.0,0
F,Y,N,0,60750.0,Pensioner,Secondary / secondary special,Widow,House / apartment,51.0,0.0,1.0,0
F,N,N,2,121500.0,Working,Secondary / secondary special,Married,With parents,27.0,1.0,4.0,0
F,N,Y,0,135000.0,State servant,Higher education,Single / not married,Municipal apartment,29.0,5.0,1.0,0
M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,28.0,9.0,4.0,0
F,Y,Y,0,202500.0,Working,Higher education,Single / not married,House / apartment,49.0,5.0,1.0,1
F,Y,Y,0,202500.0,Working,Higher education,Single / not married,House / apartment,49.0,5.0,1.0,0
F,N,Y,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,28.0,4.0,3.0,0
F,N,Y,1,252000.0,State servant,Higher education,Married,House / apartment,34.0,11.0,3.0,0
F,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,22.0,2.0,0
F,Y,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,48.0,1.0,3.0,0
F,Y,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,0.0,2.0,0
M,Y,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,38.0,5.0,1.0,0
F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,1.0,2.0,0
M,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,38.0,3.0,1.0,0
F,N,Y,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,31.0,3.0,1.0,0
F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,39.0,0.0,1.0,0
F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,39.0,19.0,2.0,0
F,N,Y,0,121500.0,State servant,Higher education,Married,House / apartment,25.0,6.0,2.0,0
F,N,Y,1,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.0,4.0,3.0,0
F,N,Y,1,140850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,30.0,1.0,3.0,1
F,N,Y,1,140850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,30.0,1.0,3.0,0
F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,27.0,1.0,1.0,0
F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,48.0,5.0,2.0,0
F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,32.0,3.0,2.0,0
F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,36.0,7.0,2.0,0
M,Y,Y,2,265500.0,Working,Higher education,Married,House / apartment,32.0,5.0,4.0,0
F,Y,Y,1,126000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,36.0,3.0,3.0,0
F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,50.0,10.0,1.0,0
M,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,24.0,2.0,2.0,0
M,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,24.0,2.0,2.0,1
F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,52.0,8.0,2.0,0
M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.0,8.0,2.0,0
F,Y,Y,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,46.0,4.0,1.0,0
M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,42.0,1.0,1.0,0
M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,With parents,43.0,9.0,1.0,0
F,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,43.0,6.0,2.0,0
F,N,Y,1,157500.0,Working,Incomplete higher,Single / not married,With parents,31.0,1.0,2.0,0
M,Y,Y,0,220500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,2.0,0
M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,53.0,4.0,2.0,0
M,Y,Y,0,195750.0,Working,Secondary / secondary special,Married,House / apartment,52.0,3.0,2.0,1
M,Y,Y,0,195750.0,Working,Secondary / secondary special,Married,House / apartment,52.0,3.0,2.0,0
M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,Office apartment,46.0,2.0,1.0,0
F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,0.0,3.0,0
M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,40.0,11.0,2.0,0
F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.0,4.0,2.0,0
F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.0,4.0,2.0,1
F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,31.0,4.0,3.0,0
F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,31.0,4.0,3.0,1
F,Y,Y,0,99000.0,Pensioner,Higher education,Single / not married,House / apartment,50.0,0.0,1.0,0
F,N,Y,0,216000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.0,21.0,2.0,1
F,N,Y,0,216000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.0,21.0,2.0,0
F,Y,N,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.0,0.0,2.0,1
F,Y,Y,1,184500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.0,4.0,3.0,0
F,N,Y,0,292500.0,Working,Higher education,Married,House / apartment,37.0,3.0,2.0,0
M,Y,N,0,225000.0,Working,Incomplete higher,Civil marriage,House / apartment,29.0,1.0,2.0,1
F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,44.0,8.0,2.0,0
F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,30.0,4.0,2.0,0
M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,57.0,1.0,2.0,0
F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,Municipal apartment,52.0,10.0,1.0,1
M,Y,N,1,360000.0,State servant,Higher education,Married,Office apartment,41.0,8.0,3.0,0
F,N,Y,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,39.0,8.0,2.0,0
F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,25.0,0.0,3.0,0
M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,33.0,12.0,4.0,0
F,N,N,0,117000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,24.0,2.0,1.0,0
M,N,Y,2,225000.0,State servant,Higher education,Married,House / apartment,35.0,13.0,4.0,1
M,N,Y,2,225000.0,State servant,Higher education,Married,House / apartment,35.0,13.0,4.0,0
F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,59.0,1.0,2.0,0
F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,59.0,1.0,2.0,1
F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,38.0,4.0,3.0,0
F,N,Y,1,108000.0,Commercial associate,Higher education,Married,House / apartment,38.0,3.0,3.0,0
F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,42.0,5.0,3.0,0
M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,41.0,3.0,1.0,0
F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,65.0,6.0,2.0,0
F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,65.0,6.0,2.0,1
F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,41.0,5.0,1.0,0
F,N,Y,0,90000.0,Working,Higher education,Married,House / apartment,32.0,0.0,2.0,0
F,N,Y,1,90000.0,Commercial associate,Higher education,Married,House / apartment,26.0,2.0,3.0,0
F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.0,8.0,2.0,0
F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.0,10.0,2.0,0
F,Y,Y,0,90000.0,Pensioner,Higher education,Married,House / apartment,59.0,0.0,2.0,0
F,N,Y,1,36000.0,Working,Secondary / secondary special,Married,House / apartment,34.0,3.0,3.0,0
F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.0,17.0,3.0,0
F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,54.0,16.0,2.0,0
F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,33.0,2.0,4.0,0
M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.0,6.0,2.0,0
F,N,Y,1,162000.0,Working,Secondary / secondary special,Married,House / apartment,35.0,3.0,3.0,0
M,N,Y,1,99000.0,Working,Secondary / secondary special,Separated,House / apartment,40.0,1.0,2.0,0
F,N,Y,2,99000.0,Working,Secondary / secondary special,Married,House / apartment,33.0,3.0,4.0,0
M,Y,Y,0,90000.0,Working,Incomplete higher,Married,House / apartment,52.0,9.0,2.0,0
M,N,Y,0,216000.0,Working,Secondary / secondary special,Separated,House / apartment,39.0,2.0,1.0,0
F,N,Y,0,49500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66.0,0.0,1.0,0
F,N,Y,2,90000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,35.0,7.0,4.0,0
F,N,Y,1,171000.0,State servant,Higher education,Separated,House / apartment,56.0,5.0,2.0,0
F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,30.0,1.0,2.0,0
F,N,Y,0,157500.0,Pensioner,Higher education,Separated,House / apartment,62.0,0.0,1.0,0
F,N,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,34.0,1.0,4.0,0
M,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.0,2.0,4.0,0
F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0,0.0,2.0,0
M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,32.0,2.0,1.0,0
F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,57.0,0.0,1.0,0
F,N,Y,0,101250.0,Working,Secondary / secondary special,Single / not married,House / apartment,28.0,5.0,1.0,0
F,Y,N,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,10.0,4.0,1
F,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,30.0,5.0,4.0,0
M,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,42.0,9.0,1.0,0
F,N,N,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,41.0,2.0,2.0,0
F,N,N,0,67500.0,Pensioner,Higher education,Widow,House / apartment,66.0,0.0,1.0,0
F,N,N,2,157500.0,Working,Higher education,Married,House / apartment,32.0,8.0,4.0,0
F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,64.0,0.0,2.0,0
F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,57.0,22.0,1.0,0
F,N,Y,0,423000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,37.0,9.0,1.0,0
F,N,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,61.0,0.0,2.0,0
F,N,Y,1,585000.0,Commercial associate,Higher education,Single / not married,House / apartment,29.0,2.0,2.0,0
F,Y,N,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,3.0,2.0,0
F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.0,0.0,1.0,0
F,N,N,3,180000.0,Working,Higher education,Married,House / apartment,37.0,19.0,5.0,0
F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,58.0,9.0,2.0,1
M,Y,N,1,351000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.0,23.0,3.0,0
M,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,54.0,6.0,2.0,0
F,N,N,2,225000.0,State servant,Higher education,Married,With parents,29.0,9.0,4.0,0
F,N,N,2,225000.0,State servant,Higher education,Married,With parents,29.0,9.0,4.0,1
F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,27.0,2.0,2.0,0
F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,41.0,3.0,2.0,0
F,N,N,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,66.0,0.0,1.0,0
F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63.0,0.0,1.0,0
M,N,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,8.0,3.0,0
M,Y,N,0,234000.0,Commercial associate,Incomplete higher,Married,House / apartment,30.0,5.0,2.0,0
F,Y,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,40.0,12.0,2.0,1
F,Y,N,0,270000.0,Working,Higher education,Married,House / apartment,29.0,2.0,2.0,1
F,Y,N,0,270000.0,Working,Higher education,Married,House / apartment,29.0,2.0,2.0,0
M,Y,N,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,13.0,2.0,0
F,Y,N,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,51.0,7.0,3.0,0
F,Y,N,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,51.0,7.0,3.0,1
F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.0,0.0,2.0,0
F,N,N,1,202500.0,State servant,Secondary / secondary special,Married,House / apartment,35.0,5.0,3.0,0
F,N,N,1,202500.0,State servant,Secondary / secondary special,Married,House / apartment,35.0,5.0,3.0,1
F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,56.0,6.0,2.0,0
F,N,N,2,225000.0,Working,Higher education,Single / not married,House / apartment,35.0,16.0,3.0,0
F,N,N,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,2.0,2.0,1
F,N,N,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,2.0,2.0,0
F,Y,N,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,25.0,3.0,1.0,0
M,N,N,0,135000.0,Working,Lower secondary,Civil marriage,House / apartment,27.0,9.0,2.0,0
F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,35.0,15.0,2.0,1
F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,35.0,15.0,2.0,0
M,Y,N,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,34.0,9.0,1.0,0
M,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,42.0,1.0,1.0,0
M,Y,N,0,139500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,22.0,2.0,0
M,Y,N,0,139500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,22.0,2.0,1
M,Y,N,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,1.0,3.0,0
F,Y,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,55.0,0.0,2.0,0
M,N,N,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,60.0,12.0,2.0,0
M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,32.0,8.0,1.0,0
F,N,N,0,180000.0,State servant,Secondary / secondary special,Widow,House / apartment,50.0,1.0,1.0,0
M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,54.0,5.0,2.0,0
M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,39.0,1.0,3.0,0
M,N,N,0,81000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,26.0,6.0,1.0,1
F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,55.0,0.0,2.0,0
F,N,N,0,54000.0,Pensioner,Higher education,Married,House / apartment,62.0,0.0,2.0,1
M,Y,N,0,99000.0,Pensioner,Higher education,Married,House / apartment,66.0,0.0,2.0,0
M,Y,N,0,87448.5,Working,Secondary / secondary special,Married,House / apartment,33.0,0.0,2.0,0
F,Y,N,0,216000.0,State servant,Higher education,Married,House / apartment,49.0,26.0,2.0,0
M,Y,N,1,315000.0,Commercial associate,Higher education,Married,With parents,32.0,2.0,3.0,0
M,Y,N,1,315000.0,Commercial associate,Higher education,Married,With parents,32.0,2.0,3.0,1
M,Y,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.0,1.0,2.0,0
M,Y,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.0,1.0,3.0,0
F,N,N,1,90000.0,State servant,Secondary / secondary special,Separated,House / apartment,28.0,4.0,2.0,0
F,Y,N,0,180000.0,Working,Secondary / secondary special,Married,With parents,33.0,1.0,2.0,0
F,Y,N,0,360000.0,State servant,Secondary / secondary special,Married,House / apartment,51.0,0.0,2.0,0
F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,0.0,2.0,0
F,Y,N,0,337500.0,Commercial associate,Higher education,Married,House / apartment,35.0,14.0,2.0,0
M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,57.0,3.0,2.0,0
M,Y,N,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,2.0,0
F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,0.0,2.0,0
F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,21.0,2.0,1.0,0
M,Y,N,1,99000.0,Commercial associate,Higher education,Separated,House / apartment,39.0,0.0,2.0,0
M,Y,N,0,326250.0,Commercial associate,Higher education,Married,House / apartment,32.0,0.0,2.0,0
M,Y,N,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.0,19.0,4.0,0
M,Y,N,2,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.0,19.0,4.0,1
F,N,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.0,0.0,2.0,0
F,N,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.0,0.0,2.0,1
F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,47.0,5.0,2.0,0
M,Y,N,1,459000.0,State servant,Higher education,Married,Municipal apartment,43.0,5.0,3.0,0
F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,55.0,10.0,2.0,0
M,N,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,41.0,2.0,4.0,0
F,N,N,1,153000.0,Working,Incomplete higher,Married,House / apartment,33.0,2.0,3.0,0
F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,31.0,5.0,2.0,0
F,Y,N,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,0.0,2.0,0
M,Y,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,11.0,2.0,0
M,Y,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,11.0,2.0,1
M,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,27.0,0.0,1.0,1
M,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,With parents,27.0,0.0,1.0,0
M,Y,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,51.0,5.0,2.0,0
F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,36.0,3.0,3.0,0
F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,30.0,3.0,2.0,1
F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,30.0,3.0,2.0,0
M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,39.0,7.0,2.0,0
F,N,N,1,225000.0,Working,Higher education,Married,House / apartment,29.0,4.0,3.0,0
F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,48.0,9.0,2.0,0
F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,48.0,9.0,2.0,1
M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,51.0,3.0,1.0,0
M,Y,N,0,166500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,29.0,6.0,1.0,0
M,Y,N,0,166500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,29.0,6.0,1.0,1
F,Y,N,0,135000.0,State servant,Higher education,Single / not married,House / apartment,32.0,4.0,1.0,0
F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,44.0,10.0,1.0,0
M,Y,N,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,35.0,13.0,3.0,0
M,Y,N,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,35.0,13.0,3.0,1
M,Y,N,0,270000.0,Working,Incomplete higher,Single / not married,House / apartment,24.0,3.0,1.0,0
F,N,N,0,405000.0,Commercial associate,Higher education,Married,House / apartment,38.0,1.0,2.0,1
F,N,N,0,405000.0,Commercial associate,Higher education,Married,House / apartment,38.0,1.0,2.0,0
M,Y,N,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,20.0,3.0,0
M,Y,N,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,20.0,3.0,1
M,Y,N,2,157500.0,Commercial associate,Higher education,Separated,Office apartment,37.0,4.0,3.0,0
M,Y,N,2,157500.0,Commercial associate,Higher education,Separated,Office apartment,37.0,4.0,3.0,1
F,N,N,1,135000.0,State servant,Higher education,Married,House / apartment,26.0,3.0,3.0,1
F,N,N,1,135000.0,State servant,Higher education,Married,House / apartment,26.0,3.0,3.0,0
F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,36.0,3.0,2.0,0
M,N,N,0,139500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,25.0,2.0,2.0,1
F,N,N,0,36900.0,Pensioner,Higher education,Married,House / apartment,62.0,0.0,2.0,0
F,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,28.0,8.0,3.0,0
M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29.0,4.0,2.0,0
M,Y,N,0,315000.0,Working,Secondary / secondary special,Married,Rented apartment,30.0,2.0,2.0,1
M,N,N,0,126000.0,Commercial associate,Higher education,Married,House / apartment,28.0,3.0,2.0,0
M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,24.0,2.0,0
M,Y,N,2,72000.0,Working,Secondary / secondary special,Married,House / apartment,34.0,6.0,4.0,0
M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,48.0,11.0,2.0,0
M,Y,N,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,3.0,2.0,0
M,Y,N,1,202500.0,Working,Incomplete higher,Married,House / apartment,32.0,1.0,3.0,0
M,N,N,1,180000.0,Commercial associate,Lower secondary,Married,House / apartment,30.0,7.0,3.0,0
F,N,N,0,157500.0,Working,Higher education,Separated,House / apartment,47.0,8.0,1.0,0
