CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AGE_YEARS,YEARS_EMPLOYED,CNT_FAM_MEMBERS,STATUS
1,1,0,0,225000.0,0,4,1,1,39.0,1.0,2.0,0
1,1,1,0,112500.0,4,4,1,1,45.0,3.0,2.0,0
0,0,0,0,90000.0,4,1,1,1,31.0,11.0,2.0,0
0,0,1,0,90000.0,1,4,4,1,66.0,0.0,1.0,1
0,0,1,1,99000.0,0,4,0,1,29.0,2.0,3.0,0
0,0,1,0,153000.0,4,4,1,1,52.0,2.0,2.0,0
1,1,1,1,270000.0,4,1,1,1,40.0,1.0,3.0,0
1,0,1,0,157500.0,0,4,1,1,52.0,3.0,2.0,0
1,0,1,0,360000.0,4,4,1,1,50.0,29.0,2.0,0
1,1,1,0,202500.0,4,1,2,1,29.0,1.0,1.0,0
1,1,1,1,324000.0,0,4,1,2,32.0,7.0,3.0,0
1,0,1,0,180000.0,1,4,0,1,65.0,0.0,2.0,0
0,0,1,0,112500.0,4,4,3,1,46.0,4.0,1.0,0
0,0,1,0,39600.0,1,4,1,1,61.0,0.0,2.0,1
0,0,0,0,117000.0,4,4,2,1,27.0,4.0,1.0,0
0,0,1,0,135000.0,4,2,3,1,30.0,2.0,1.0,0
0,0,1,0,135000.0,4,2,3,1,30.0,2.0,1.0,1
0,0,1,0,112500.0,2,1,1,1,36.0,1.0,2.0,0
0,0,1,0,135000.0,0,1,3,1,28.0,1.0,1.0,0
0,0,1,2,135000.0,4,4,1,1,35.0,4.0,4.0,0
0,0,1,0,193500.0,4,4,3,1,51.0,27.0,1.0,0
0,1,1,3,90000.0,4,1,1,1,28.0,6.0,5.0,0
1,0,1,2,112500.0,4,4,0,1,39.0,6.0,4.0,0
0,1,1,0,157500.0,4,4,1,1,28.0,3.0,2.0,0
0,0,1,0,270000.0,2,1,1,5,36.0,4.0,2.0,0
0,0,1,0,112500.0,4,4,1,1,27.0,7.0,2.0,0
0,1,1,1,90000.0,4,4,1,1,37.0,2.0,3.0,0
1,0,1,0,175500.0,0,4,1,1,46.0,14.0,2.0,1
1,0,0,1,202500.0,2,2,1,5,33.0,2.0,3.0,0
0,0,1,0,112500.0,1,4,1,1,58.0,0.0,2.0,1
0,0,1,0,243000.0,1,4,4,1,59.0,0.0,1.0,0
1,0,1,0,180000.0,2,1,1,1,26.0,6.0,2.0,0
1,0,1,0,180000.0,2,1,1,1,26.0,6.0,2.0,1
1,0,1,0,112500.0,4,4,3,1,44.0,3.0,1.0,0
0,0,1,0,337500.0,1,1,3,1,67.0,0.0,1.0,1
1,1,1,0,202500.0,0,4,3,1,26.0,4.0,1.0,0
0,0,1,0,202500.0,4,1,1,1,29.0,4.0,2.0,0
1,0,1,0,270000.0,0,4,1,1,37.0,4.0,2.0,0
0,0,1,0,495000.0,0,1,1,1,29.0,3.0,2.0,0
0,0,1,1,157500.0,4,4,1,1,37.0,5.0,3.0,1
0,0,1,1,157500.0,4,4,1,1,37.0,5.0,3.0,0
1,1,1,0,135000.0,4,4,1,1,27.0,6.0,2.0,0
0,0,1,0,117000.0,2,4,1,1,48.0,26.0,2.0,0
1,1,1,0,126000.0,1,4,2,1,56.0,0.0,1.0,0
1,1,0,0,202500.0,4,4,1,1,28.0,6.0,2.0,0
0,1,1,1,112500.0,4,4,1,1,31.0,5.0,3.0,0
0,0,1,0,112500.0,4,1,1,5,26.0,2.0,2.0,0
0,0,1,0,135000.0,4,4,1,1,50.0,11.0,2.0,0
0,0,1,0,157500.0,4,4,1,1,54.0,12.0,2.0,0
0,0,1,0,157500.0,4,4,1,1,54.0,12.0,2.0,1
0,0,1,0,202500.0,0,4,0,1,46.0,12.0,2.0,0
1,0,1,0,135000.0,1,4,0,1,63.0,0.0,2.0,0
0,0,1,0,90000.0,4,4,3,1,38.0,2.0,1.0,0
0,0,0,0,180000.0,4,4,1,2,33.0,1.0,2.0,0
1,1,0,2,378000.0,0,1,1,1,29.0,3.0,4.0,0
0,0,0,0,171000.0,0,4,1,1,28.0,3.0,2.0,1
0,1,1,1,135000.0,0,4,1,1,31.0,2.0,3.0,0
0,1,1,1,135000.0,0,4,1,1,31.0,2.0,3.0,1
1,0,1,0,180000.0,2,1,1,1,66.0,7.0,2.0,0
0,0,1,2,144000.0,4,1,1,1,38.0,18.0,4.0,0
0,1,1,2,135000.0,4,1,1,1,34.0,1.0,4.0,0
0,0,0,3,135000.0,4,4,1,1,37.0,2.0,5.0,0
0,0,1,0,76500.0,1,4,3,1,59.0,0.0,1.0,0
1,1,0,2,382500.0,0,1,1,1,32.0,7.0,4.0,0
0,0,1,1,90000.0,4,4,1,1,37.0,7.0,3.0,0
0,0,1,0,135000.0,1,4,0,1,57.0,0.0,2.0,0
0,0,1,0,135000.0,1,4,0,1,57.0,0.0,2.0,1
1,1,1,0,202500.0,4,1,1,1,48.0,8.0,2.0,0
1,1,1,0,202500.0,4,1,1,1,48.0,8.0,2.0,1
0,0,1,0,202500.0,4,4,3,1,41.0,14.0,1.0,0
0,1,1,2,540000.0,4,1,3,1,39.0,1.0,3.0,1
0,1,1,2,540000.0,4,1,3,1,39.0,1.0,3.0,0
1,1,0,0,225000.0,0,4,1,1,37.0,11.0,2.0,0
0,0,0,1,135000.0,4,1,1,5,28.0,2.0,3.0,0
1,0,1,0,67500.0,1,4,1,1,66.0,0.0,2.0,0
0,0,1,2,144000.0,4,4,1,1,39.0,8.0,4.0,0
0,0,1,0,90000.0,1,4,0,1,57.0,0.0,2.0,0
1,1,1,0,180000.0,4,1,3,0,26.0,1.0,1.0,0
1,0,0,0,180000.0,0,4,3,1,40.0,4.0,1.0,0
0,1,0,0,225000.0,4,4,1,2,33.0,2.0,2.0,0
0,1,0,0,225000.0,4,4,1,2,33.0,2.0,2.0,1
0,0,1,0,180000.0,4,4,1,1,38.0,8.0,2.0,0
0,0,1,0,90000.0,0,4,0,1,25.0,3.0,2.0,1
0,0,1,0,126000.0,1,4,3,1,59.0,0.0,1.0,0
1,0,1,2,270000.0,4,4,1,1,38.0,1.0,4.0,0
1,1,1,2,157500.0,4,4,1,1,42.0,9.0,4.0,0
0,0,1,0,180000.0,4,4,1,1,41.0,2.0,2.0,0
0,0,1,3,292500.0,0,4,1,1,34.0,2.0,5.0,1
0,0,1,3,292500.0,0,4,1,1,34.0,2.0,5.0,0
1,1,0,2,112500.0,4,1,1,1,44.0,18.0,4.0,0
1,1,0,0,634500.0,4,1,1,1,48.0,8.0,2.0,1
1,1,0,0,634500.0,4,1,1,1,48.0,8.0,2.0,0
1,1,0,0,360000.0,4,1,1,1,45.0,3.0,2.0,0
1,1,0,2,180000.0,0,1,1,1,30.0,5.0,4.0,0
0,0,0,0,450000.0,4,1,2,1,52.0,3.0,1.0,0
0,1,0,1,171000.0,0,1,1,1,30.0,5.0,3.0,0
1,1,0,0,459000.0,0,4,1,1,44.0,0.0,2.0,0
1,0,0,0,121500.0,2,2,3,1,25.0,4.0,1.0,0
1,0,0,0,121500.0,2,2,3,1,25.0,4.0,1.0,1
0,1,0,0,252000.0,4,4,1,1,31.0,2.0,2.0,0
0,0,0,0,112500.0,0,4,1,1,53.0,16.0,2.0,1
0,0,0,0,112500.0,0,4,1,1,53.0,16.0,2.0,0
0,1,0,0,103500.0,4,4,1,1,54.0,1.0,2.0,0
0,0,0,0,202500.0,1,4,1,1,55.0,0.0,2.0,1
0,0,0,0,202500.0,1,4,1,1,55.0,0.0,2.0,0
0,0,1,0,45000.0,1,4,1,1,60.0,0.0,2.0,0
1,1,0,2,202500.0,0,1,1,1,32.0,1.0,4.0,1
1,1,0,2,202500.0,0,1,1,1,32.0,1.0,4.0,0
0,0,0,0,67500.0,4,4,1,1,27.0,6.0,2.0,1
0,0,0,0,67500.0,4,4,1,1,27.0,6.0,2.0,0
0,0,0,0,202500.0,0,1,1,1,49.0,8.0,2.0,1
0,0,0,0,202500.0,0,1,1,1,49.0,8.0,2.0,0
1,1,1,0,67500.0,1,4,1,1,63.0,0.0,2.0,0
1,1,0,0,247500.0,4,2,2,1,28.0,4.0,1.0,0
0,0,0,0,270000.0,4,4,2,1,44.0,1.0,1.0,0
0,0,0,0,180000.0,4,4,1,1,56.0,36.0,2.0,0
1,1,0,0,225000.0,4,4,1,1,32.0,5.0,2.0,0
0,0,0,1,387000.0,0,1,1,1,42.0,2.0,3.0,0
0,0,0,2,67500.0,2,1,1,1,34.0,8.0,4.0,0
1,0,0,0,306000.0,4,4,1,1,51.0,24.0,2.0,1
1,0,0,0,306000.0,4,4,1,1,51.0,24.0,2.0,0
0,1,0,0,112500.0,4,1,1,5,29.0,5.0,2.0,0
0,0,0,1,225000.0,0,4,0,1,35.0,1.0,3.0,0
0,0,0,1,225000.0,0,4,0,1,35.0,1.0,3.0,1
1,0,0,2,112500.0,4,4,1,4,39.0,3.0,4.0,0
1,0,0,1,135000.0,0,4,1,1,31.0,2.0,3.0,0
0,0,0,0,180000.0,4,1,1,1,55.0,1.0,2.0,0
1,0,0,0,112500.0,4,4,2,1,31.0,12.0,1.0,0
1,1,0,1,202500.0,4,4,1,1,44.0,13.0,3.0,0
0,0,0,0,72000.0,4,1,1,1,26.0,4.0,2.0,0
1,0,0,0,184500.0,4,4,1,1,40.0,1.0,2.0,1
0,0,0,0,121500.0,4,4,3,1,39.0,1.0,1.0,0
0,0,0,1,112500.0,4,4,1,1,31.0,8.0,3.0,0
0,0,0,0,63000.0,4,4,1,1,44.0,22.0,2.0,0
0,1,0,1,225000.0,0,1,0,5,27.0,2.0,3.0,0
1,1,0,0,360000.0,0,4,2,1,42.0,6.0,1.0,0
1,0,0,0,225000.0,2,4,1,1,41.0,1.0,2.0,0
0,1,0,0,126000.0,4,4,1,1,52.0,10.0,2.0,0
1,0,0,0,90000.0,4,4,1,2,37.0,8.0,2.0,0
0,0,0,0,67500.0,1,4,4,1,63.0,0.0,1.0,0
0,1,0,0,157500.0,4,2,1,5,25.0,2.0,2.0,0
0,1,1,2,67500.0,2,1,1,1,32.0,10.0,4.0,0
1,0,0,0,103500.0,4,4,1,1,39.0,1.0,2.0,0
1,1,0,0,76500.0,4,4,1,1,57.0,1.0,2.0,0
1,1,0,0,76500.0,4,4,1,1,57.0,1.0,2.0,1
0,0,1,0,180000.0,4,4,1,1,32.0,0.0,2.0,0
0,0,1,0,211500.0,1,4,4,1,62.0,0.0,1.0,0
0,0,1,0,211500.0,1,4,4,1,62.0,0.0,1.0,1
0,0,1,2,72000.0,4,4,1,1,38.0,6.0,4.0,0
1,1,1,0,306000.0,4,4,1,1,54.0,1.0,2.0,0
1,1,0,2,270000.0,4,4,1,1,42.0,9.0,4.0,0
0,0,0,0,157500.0,2,1,0,2,50.0,8.0,2.0,0
0,1,0,2,81000.0,4,1,1,1,34.0,8.0,4.0,0
0,1,0,2,81000.0,4,1,1,1,34.0,8.0,4.0,1
1,1,0,0,261000.0,2,1,1,2,30.0,7.0,2.0,0
1,1,0,0,261000.0,2,1,1,2,30.0,7.0,2.0,1
0,0,1,0,135000.0,0,4,1,1,54.0,19.0,2.0,1
0,0,1,0,135000.0,0,4,1,1,54.0,19.0,2.0,0
0,0,0,0,135000.0,0,1,1,1,36.0,6.0,2.0,0
1,0,0,0,126000.0,4,4,1,1,59.0,5.0,2.0,0
1,0,1,0,225000.0,4,4,3,1,43.0,4.0,1.0,0
1,1,1,1,135000.0,0,4,0,1,47.0,1.0,3.0,0
1,1,1,2,211500.0,4,4,1,1,29.0,8.0,4.0,0
1,1,1,2,211500.0,4,4,1,1,29.0,8.0,4.0,1
1,1,1,0,180000.0,4,4,1,1,52.0,3.0,2.0,0
0,1,1,1,135000.0,4,1,1,1,37.0,1.0,3.0,0
0,0,1,0,81000.0,4,4,1,1,64.0,9.0,2.0,0
1,0,1,1,99000.0,1,4,1,1,45.0,0.0,3.0,0
1,1,1,0,202500.0,4,1,1,1,57.0,14.0,2.0,0
1,1,1,0,202500.0,4,1,1,1,57.0,14.0,2.0,1
1,1,1,0,126000.0,4,4,2,1,51.0,1.0,1.0,1
1,1,1,0,360000.0,4,4,1,1,37.0,3.0,2.0,0
1,1,1,0,135000.0,4,4,1,1,40.0,10.0,2.0,0
1,1,1,0,472500.0,4,4,1,1,52.0,9.0,2.0,1
1,1,1,0,472500.0,4,4,1,1,52.0,9.0,2.0,0
1,1,1,0,270000.0,0,4,1,1,48.0,8.0,2.0,0
1,1,1,0,270000.0,0,4,1,1,48.0,8.0,2.0,1
0,1,1,0,373500.0,4,4,4,1,57.0,4.0,1.0,1
0,1,1,0,373500.0,4,4,4,1,57.0,4.0,1.0,0
0,0,1,0,76500.0,2,4,1,1,48.0,29.0,2.0,0
1,0,1,1,270000.0,4,4,1,1,35.0,1.0,3.0,0
0,0,0,0,112500.0,4,4,1,1,29.0,8.0,2.0,0
0,1,1,2,67500.0,4,1,1,2,34.0,8.0,4.0,1
0,1,1,2,67500.0,4,1,1,2,34.0,8.0,4.0,0
0,0,1,1,202500.0,4,4,1,1,36.0,3.0,3.0,0
1,1,1,0,351000.0,1,4,1,1,61.0,0.0,2.0,0
0,0,1,0,202500.0,0,4,1,1,49.0,5.0,2.0,0
0,0,1,1,315000.0,4,1,1,1,32.0,4.0,3.0,0
0,0,1,0,202500.0,4,1,3,1,43.0,21.0,1.0,0
0,0,1,0,135000.0,0,4,1,1,41.0,2.0,2.0,0
1,1,0,0,225000.0,0,1,1,1,41.0,18.0,2.0,0
1,1,1,1,90000.0,4,4,1,1,39.0,6.0,3.0,0
1,1,1,0,270000.0,4,1,1,1,54.0,3.0,2.0,0
0,0,1,0,225000.0,0,2,0,1,45.0,4.0,2.0,1
0,1,1,1,81000.0,4,1,1,1,29.0,4.0,3.0,0
0,1,1,1,81000.0,4,1,1,1,29.0,4.0,3.0,1
1,1,1,4,67500.0,4,4,1,1,38.0,6.0,6.0,0
0,0,1,0,126000.0,1,4,1,1,58.0,0.0,2.0,0
1,1,1,0,225000.0,4,1,1,4,29.0,1.0,2.0,0
1,1,1,0,225000.0,4,1,1,4,29.0,1.0,2.0,1
0,0,1,2,54000.0,4,1,1,1,31.0,12.0,4.0,0
0,1,0,1,225000.0,4,1,1,5,30.0,5.0,3.0,0
0,0,1,2,247500.0,0,4,1,1,36.0,6.0,4.0,0
0,0,1,2,247500.0,0,4,1,1,36.0,6.0,4.0,1
0,0,1,0,216000.0,4,4,1,1,52.0,33.0,2.0,0
0,0,1,0,216000.0,4,4,1,1,52.0,33.0,2.0,1
0,1,1,0,180000.0,4,4,1,1,48.0,7.0,2.0,0
0,0,1,2,54000.0,4,4,1,1,27.0,6.0,4.0,0
0,0,1,0,135000.0,2,1,1,1,52.0,24.0,2.0,0
1,1,1,0,180000.0,0,1,0,1,28.0,3.0,2.0,0
0,0,1,2,112500.0,4,4,1,1,38.0,1.0,4.0,0
0,0,1,0,675000.0,0,1,1,1,54.0,12.0,2.0,0
0,0,1,0,157500.0,2,4,0,1,35.0,9.0,2.0,0
0,0,1,0,157500.0,2,4,0,1,35.0,9.0,2.0,1
0,0,0,0,67500.0,4,4,1,5,44.0,8.0,2.0,0
0,0,0,0,67500.0,4,4,1,5,44.0,8.0,2.0,1
0,0,1,0,112500.0,4,4,1,1,46.0,6.0,2.0,0
0,0,0,1,135000.0,0,4,1,1,34.0,2.0,3.0,0
0,0,0,1,135000.0,0,4,1,1,34.0,2.0,3.0,1
0,0,1,0,148500.0,4,4,3,1,54.0,8.0,1.0,0
0,0,1,0,148500.0,4,4,3,1,54.0,8.0,1.0,1
0,0,1,0,135000.0,0,4,3,1,47.0,8.0,1.0,1
0,0,1,0,135000.0,0,4,3,1,47.0,8.0,1.0,0
1,0,1,0,157500.0,4,4,0,5,26.0,1.0,2.0,0
0,0,1,2,90000.0,4,1,1,1,40.0,11.0,4.0,0
0,0,0,1,90000.0,4,4,1,1,40.0,11.0,3.0,0
1,0,1,0,450000.0,1,1,1,1,64.0,0.0,2.0,0
0,0,1,0,144000.0,4,4,1,1,52.0,11.0,2.0,0
0,0,1,0,144000.0,4,4,1,1,52.0,11.0,2.0,1
1,1,1,0,315000.0,4,1,1,1,50.0,8.0,2.0,0
1,1,1,0,315000.0,4,1,1,1,50.0,8.0,2.0,1
0,0,0,1,72000.0,4,4,1,1,35.0,0.0,3.0,0
0,0,0,1,72000.0,4,4,1,1,35.0,0.0,3.0,1
0,1,0,1,315000.0,0,1,1,1,30.0,6.0,3.0,0
1,1,1,0,135000.0,1,1,1,1,64.0,0.0,2.0,0
0,0,1,0,90000.0,1,4,1,1,57.0,0.0,2.0,1
0,0,0,0,76500.0,4,4,1,1,44.0,17.0,2.0,0
0,1,1,0,382500.0,4,4,3,1,31.0,13.0,1.0,1
1,1,1,1,292500.0,4,4,1,1,46.0,12.0,3.0,0
1,1,1,1,292500.0,4,4,1,1,46.0,12.0,3.0,1
1,0,1,0,202500.0,1,1,1,1,54.0,0.0,2.0,1
1,0,1,0,202500.0,1,1,1,1,54.0,0.0,2.0,0
0,0,1,0,121500.0,4,4,1,1,41.0,16.0,2.0,0
0,0,1,0,90000.0,0,4,1,1,27.0,4.0,2.0,0
0,0,1,3,450000.0,1,4,1,1,61.0,0.0,5.0,0
0,0,1,3,450000.0,1,4,1,1,61.0,0.0,5.0,1
0,0,1,1,90000.0,0,4,1,5,32.0,2.0,3.0,0
0,0,1,1,90000.0,0,4,1,5,32.0,2.0,3.0,1
0,0,1,1,90000.0,4,4,2,5,36.0,3.0,2.0,0
0,0,1,2,157500.0,4,4,1,1,42.0,9.0,4.0,0
0,1,1,1,90000.0,0,4,1,5,33.0,1.0,3.0,0
0,0,1,0,202500.0,4,1,1,1,44.0,6.0,2.0,0
0,0,1,0,225000.0,1,4,1,1,56.0,0.0,2.0,0
0,0,1,1,135000.0,4,4,1,1,33.0,4.0,3.0,0
0,1,1,0,427500.0,4,1,1,1,55.0,7.0,2.0,0
1,1,1,0,247500.0,4,1,1,1,53.0,29.0,2.0,0
0,0,1,0,112500.0,4,4,1,1,36.0,0.0,2.0,0
0,1,1,0,180000.0,4,4,1,1,33.0,5.0,2.0,1
0,0,1,0,180000.0,0,4,1,1,52.0,20.0,2.0,1
0,0,1,1,202500.0,4,4,1,1,39.0,11.0,3.0,0
0,1,1,0,279000.0,4,1,1,1,27.0,3.0,2.0,0
0,1,1,0,225000.0,4,4,1,1,30.0,12.0,2.0,0
0,1,0,1,270000.0,4,4,0,1,34.0,6.0,3.0,1
1,1,1,2,135000.0,4,1,1,1,38.0,5.0,4.0,0
0,0,0,0,157500.0,4,1,3,1,46.0,2.0,1.0,0
0,1,1,0,180000.0,4,4,3,1,58.0,7.0,1.0,0
1,1,1,0,270000.0,0,4,0,1,23.0,3.0,2.0,0
1,1,1,1,360000.0,4,4,1,1,58.0,8.0,3.0,0
0,1,1,0,360000.0,0,1,3,1,57.0,6.0,1.0,0
0,1,1,0,143100.0,2,1,1,1,50.0,28.0,2.0,0
0,0,1,0,135000.0,4,4,1,1,45.0,6.0,2.0,0
1,0,1,1,180000.0,4,4,1,1,33.0,5.0,3.0,0
0,1,1,0,225000.0,0,4,3,1,52.0,3.0,1.0,0
1,1,0,2,247500.0,4,4,1,1,45.0,15.0,4.0,0
0,0,1,0,166500.0,1,4,1,1,60.0,0.0,2.0,0
0,0,1,0,135000.0,4,4,0,1,48.0,9.0,2.0,0
0,0,1,0,360000.0,4,1,1,1,38.0,17.0,2.0,0
0,0,1,0,292500.0,1,4,2,1,65.0,0.0,1.0,0
0,0,1,0,87750.0,4,4,1,1,54.0,2.0,2.0,0
1,1,0,0,315000.0,0,4,0,1,32.0,6.0,2.0,1
0,0,1,0,126000.0,0,1,0,5,30.0,3.0,2.0,0
0,0,1,0,135000.0,4,4,1,1,53.0,1.0,2.0,0
0,0,1,2,157500.0,2,4,1,1,38.0,1.0,4.0,0
0,0,1,2,180000.0,4,4,1,1,41.0,12.0,4.0,0
0,1,1,1,382500.0,4,4,1,1,39.0,8.0,3.0,0
1,1,1,0,225000.0,1,4,1,1,60.0,0.0,2.0,0
0,0,1,0,126000.0,0,4,1,1,48.0,3.0,2.0,0
0,0,1,0,180000.0,4,4,1,1,45.0,6.0,2.0,0
1,0,0,1,202500.0,2,4,1,1,37.0,13.0,3.0,1
1,0,1,2,292500.0,4,4,1,1,34.0,2.0,4.0,0
0,1,0,0,360000.0,4,1,1,1,43.0,1.0,2.0,0
0,0,1,0,247500.0,4,1,1,1,50.0,6.0,2.0,0
1,1,0,0,157500.0,2,4,1,1,35.0,3.0,2.0,0
1,0,1,0,351000.0,0,1,1,1,33.0,2.0,2.0,0
0,0,1,0,292500.0,2,1,1,1,50.0,31.0,2.0,0
0,0,1,1,225000.0,0,4,1,1,38.0,2.0,3.0,0
0,1,0,2,135000.0,2,4,1,1,39.0,6.0,4.0,0
0,0,1,0,337500.0,0,4,4,1,59.0,11.0,1.0,0
1,1,1,2,189000.0,0,4,1,1,38.0,2.0,4.0,0
1,1,1,3,256500.0,4,4,1,1,36.0,4.0,5.0,0
0,1,1,1,202500.0,4,1,1,1,40.0,13.0,3.0,0
0,1,1,0,450000.0,4,1,1,1,49.0,14.0,2.0,1
0,0,1,0,315000.0,2,4,1,1,53.0,8.0,2.0,0
1,1,1,0,202500.0,4,4,3,1,29.0,9.0,1.0,0
0,1,1,0,270000.0,4,4,1,1,53.0,4.0,2.0,0
1,1,0,2,261000.0,4,4,1,1,44.0,5.0,4.0,1
1,1,1,0,540000.0,4,4,0,1,53.0,8.0,2.0,1
1,0,1,0,211500.0,0,1,1,1,64.0,15.0,2.0,0
1,1,1,0,405000.0,4,4,2,1,58.0,3.0,1.0,0
0,0,1,1,135000.0,4,4,2,1,32.0,3.0,2.0,0
1,1,1,0,180000.0,4,4,1,1,24.0,3.0,2.0,0
1,1,1,1,270000.0,4,1,1,1,38.0,0.0,3.0,0
0,1,1,1,270000.0,4,4,2,1,44.0,2.0,2.0,0
0,0,1,0,157500.0,1,1,1,1,57.0,0.0,2.0,0
1,0,1,0,225000.0,0,1,1,1,46.0,9.0,2.0,0
0,0,1,0,202500.0,1,4,3,1,61.0,0.0,1.0,0
0,0,1,0,180000.0,1,4,2,2,60.0,0.0,1.0,0
1,1,1,0,157500.0,1,4,1,1,50.0,0.0,2.0,0
0,1,1,0,90000.0,1,1,1,1,68.0,0.0,2.0,0
1,0,1,0,225000.0,4,4,1,1,57.0,2.0,2.0,0
0,0,0,0,135000.0,1,4,1,2,66.0,0.0,2.0,0
0,0,1,0,157500.0,4,4,1,1,37.0,7.0,2.0,0
0,0,0,2,90000.0,4,4,1,1,33.0,1.0,4.0,0
1,1,1,0,382500.0,4,1,1,1,29.0,9.0,2.0,0
1,1,1,1,135000.0,4,4,1,1,34.0,4.0,3.0,1
0,0,1,1,67500.0,4,4,3,1,36.0,3.0,2.0,0
0,1,1,2,112500.0,4,4,1,1,33.0,3.0,4.0,1
0,0,0,0,135000.0,4,1,3,1,37.0,16.0,1.0,0
0,0,0,0,112500.0,4,4,1,1,52.0,29.0,2.0,0
1,0,0,0,382500.0,1,4,3,1,42.0,0.0,1.0,0
1,1,0,0,315000.0,4,4,1,1,41.0,13.0,2.0,0
0,0,0,0,112500.0,4,4,0,1,51.0,14.0,2.0,0
0,0,0,0,108000.0,2,4,1,1,50.0,29.0,2.0,0
0,0,0,3,171000.0,4,4,1,1,38.0,10.0,5.0,0
1,1,0,0,360000.0,0,4,1,1,44.0,7.0,2.0,0
0,1,0,0,157500.0,4,4,1,1,40.0,7.0,2.0,0
1,0,0,0,202500.0,0,4,1,1,55.0,10.0,2.0,0
1,0,0,0,315000.0,1,1,0,1,65.0,0.0,2.0,0
1,0,1,0,180000.0,4,4,1,1,41.0,1.0,2.0,1
1,1,0,2,337500.0,0,1,3,1,38.0,10.0,3.0,0
0,0,1,0,202500.0,4,4,2,1,50.0,26.0,1.0,0
0,0,0,0,180000.0,4,4,1,1,61.0,3.0,2.0,0
0,0,1,0,135000.0,0,4,1,1,32.0,11.0,2.0,1
1,0,1,0,90000.0,1,4,1,1,62.0,0.0,2.0,0
0,0,1,0,90000.0,1,4,3,1,52.0,0.0,1.0,0
0,1,1,0,90000.0,4,4,0,5,26.0,3.0,2.0,0
1,1,1,0,202500.0,4,1,1,1,62.0,11.0,2.0,1
0,0,1,0,247500.0,0,1,3,1,32.0,7.0,1.0,0
1,1,1,0,202500.0,4,4,1,1,57.0,2.0,2.0,0
0,1,1,0,180000.0,4,3,1,1,43.0,2.0,2.0,0
0,0,1,0,162000.0,4,1,3,1,39.0,9.0,1.0,0
0,0,1,0,49500.0,1,4,3,2,65.0,0.0,1.0,0
0,0,1,0,135000.0,1,4,3,1,64.0,0.0,1.0,0
0,1,0,2,157500.0,4,4,1,1,34.0,13.0,4.0,0
0,1,0,0,270000.0,0,1,1,1,28.0,3.0,2.0,0
0,0,0,0,112500.0,4,1,1,1,38.0,6.0,2.0,1
1,1,0,1,112500.0,4,4,1,1,54.0,6.0,3.0,0
0,0,0,1,171000.0,4,4,3,1,25.0,5.0,2.0,0
1,0,0,0,180000.0,4,4,1,1,60.0,12.0,2.0,0
1,1,0,0,90000.0,0,4,1,1,31.0,6.0,2.0,0
0,0,1,1,148500.0,4,2,2,1,33.0,0.0,2.0,0
0,0,0,0,135000.0,4,1,1,1,32.0,6.0,2.0,0
0,0,1,1,112500.0,4,4,1,2,46.0,10.0,3.0,0
0,1,0,2,270000.0,4,4,2,1,36.0,1.0,3.0,0
1,0,1,0,315000.0,1,4,3,1,56.0,0.0,1.0,0
1,0,0,0,211500.0,2,4,3,5,44.0,16.0,1.0,1
1,1,1,0,202500.0,2,4,1,1,40.0,6.0,2.0,0
0,0,1,0,283500.0,1,4,1,1,59.0,0.0,2.0,0
0,1,1,0,99000.0,4,4,1,1,47.0,8.0,2.0,0
0,0,1,0,90000.0,2,4,1,1,37.0,16.0,2.0,0
0,0,1,1,157500.0,0,4,1,1,46.0,10.0,3.0,0
1,1,1,1,292500.0,4,1,1,1,40.0,13.0,3.0,0
1,0,1,1,315000.0,0,4,1,1,32.0,3.0,3.0,0
0,0,1,0,112500.0,0,1,1,1,56.0,29.0,2.0,0
0,0,1,0,247500.0,4,4,1,1,41.0,0.0,2.0,0
0,0,1,0,153000.0,4,1,2,1,41.0,22.0,1.0,0
0,0,1,0,229500.0,4,1,4,1,35.0,15.0,1.0,0
1,1,1,0,202500.0,0,4,2,1,45.0,2.0,1.0,0
0,0,1,1,180000.0,4,1,2,1,45.0,7.0,2.0,0
0,0,0,2,135000.0,4,4,2,2,40.0,15.0,3.0,0
0,1,1,2,144000.0,4,4,1,1,32.0,8.0,4.0,0
0,1,1,2,144000.0,4,4,1,1,32.0,8.0,4.0,1
1,0,1,0,243000.0,4,1,1,1,26.0,1.0,2.0,0
0,0,1,0,216000.0,1,4,0,1,63.0,0.0,2.0,0
0,0,1,0,112500.0,2,4,1,1,53.0,1.0,2.0,0
1,0,0,0,225000.0,4,1,1,1,33.0,4.0,2.0,0
1,0,0,0,225000.0,4,1,1,1,33.0,4.0,2.0,1
0,0,1,0,225000.0,2,4,2,1,54.0,34.0,1.0,0
0,0,1,0,121500.0,0,4,1,1,58.0,2.0,2.0,0
1,0,1,0,360000.0,0,1,1,1,54.0,8.0,2.0,0
0,1,1,1,112500.0,0,4,1,1,37.0,12.0,3.0,0
1,1,1,1,360000.0,4,4,3,1,41.0,21.0,2.0,0
0,0,1,1,112500.0,4,1,3,1,42.0,3.0,2.0,1
0,0,1,1,112500.0,4,1,3,1,42.0,3.0,2.0,0
1,0,1,2,225000.0,2,1,1,1,40.0,22.0,4.0,0
